h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main;PPV_subproblem_main;PWT_subproblem_main ;Balance P ;Balance H2
4431;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;162.1349;274.011;1010.206;0;0
4432;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;111.7248;197.8468;1035.9602;1.00E-04;0
4433;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;56.4467;130.9693;1047.5595;0;0
4434;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;49.3564;0;4.9362;1020.6488;-1.00E-04;-1.36E-12
4435;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;35.9311;0;1158.0132;0;0
4436;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;151.1158;0;1273.1979;0;0
4437;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;182.8997;0;1304.9818;0;0
4438;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;254.7195;0;1376.8016;0;0
4439;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;302.3277;0;1424.4098;0;0
4440;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;304.9506;0;1427.0327;0;0
4441;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;279.8807;0;1401.9628;0;0
4442;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;259.0654;0;1381.1476;1.00E-04;0
4443;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;254.5167;0;1376.5988;0;0
4444;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;221.478;0;1343.5601;0;0
4445;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;194.6532;0;1316.7353;0;0
4446;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;198.6963;0;1320.7784;0;0
4447;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;219.093;42.5713;1298.6038;0;0
4448;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;331.885;193.1475;1260.8196;0;0
4449;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;370.9609;269.7999;1223.2431;0;0
4450;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;383.5532;287.3321;1218.3033;1.00E-04;0
4451;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;354.8129;300.7479;1176.1471;0;0
4452;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;298.9834;291.7607;1129.3048;0;0
4453;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;264.519;289.9521;1096.6489;-0.0001;0
4454;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;192.2105;270.6944;1043.5983;1.00E-04;0
4455;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;130.3456;258.3793;994.0485;1.00E-04;0
4456;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;112.8042;214.2186;1020.6677;0;0
4457;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;65.6839;138.253;1049.5131;1.00E-04;0
4458;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;43.2054;0;5.6616;1026.0745;0;-1.36E-12
4459;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;39.0766;0;1161.1587;0;0
4460;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;147.5564;0;1269.6385;0;0
4461;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;153.5953;0;1275.6774;0;0
4462;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;225.6192;0;1347.7013;0;0
4463;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;274.9609;0;1397.043;0;0
4464;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;278.7098;0;1400.792;1.00E-04;0
4465;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;258.315;0;1380.3971;0;0
4466;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;234.5749;0;1356.657;0;0
4467;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;230.4375;0;1352.5196;0;0
4468;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;197.2412;0;1319.3233;0;0
4469;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;207.4635;0;1329.5456;0;0
4470;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;211.8135;0;1333.8956;0;0
4471;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;244.5215;44.8061;1321.7976;1.00E-04;0
4472;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;417.4526;205.8623;1333.6724;0;0
4473;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;472.5319;281.3529;1313.2612;1.00E-04;0
4474;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;462.7117;300.6158;1284.1781;1.00E-04;0
4475;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;418.7232;309.5493;1231.256;0;0
4476;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;381.3129;320.3707;1183.0243;0;0
4477;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;328.0261;317.7964;1132.3118;0;0
4478;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;226.7312;294.3285;1054.4849;1.00E-04;0
4479;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;121.5467;271.4331;972.1957;0;0
4480;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;82.3144;217.1393;987.2572;0;0
4481;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;32.7899;134.4047;1020.4673;0;0
4482;1076.9005;19230.3666;20000;0;769.6334;36.0653;0;0;0;66.2171;0;5.9438;1004.7396;0;-1.25E-12
4483;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;36.4172;0;1158.4993;0;0
4484;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;157.3752;0;1279.4573;0;0
4485;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;189.5479;0;1311.63;0;0
4486;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;246.9751;0;1369.0572;0;0
4487;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;295.9186;0;1418.0007;0;0
4488;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;308.7726;0;1430.8548;1.00E-04;0
4489;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;276.3282;0;1398.4103;0;0
4490;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;242.9314;0;1365.0135;0;0
4491;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;243.0109;0;1365.093;0;0
4492;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;223.3351;0;1345.4172;0;0
4493;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;204.3306;0;1326.4127;0;0
4494;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;191.8052;0;1313.8874;1.00E-04;0
4495;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;228.5395;36.7105;1313.9111;0;0
4496;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;387.2295;176.585;1332.7265;-1.00E-04;0
4497;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;396.3774;252.7238;1265.7357;0;0
4498;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;378.218;276.8208;1223.4793;0;0
4499;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;322.5284;275.8235;1168.7871;1.00E-04;0
4500;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;304.3432;295.359;1131.0663;0;0
4501;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;268.8923;302.2374;1088.737;0;0
4502;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;179.6062;290.1186;1011.5698;1.00E-04;0
4503;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;71.1126;267.9537;925.241;0;0
4504;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;0.8792;216.6244;906.337;1.00E-04;0
4505;1120;20000;20000;0;0;829.5018;0;0;0;70.9426;0;140.1322;908.9252;0;0
4506;1120;20000;20000;0;0;829.5018;0;0;0;213.8307;0;6.6066;899.5627;0;0
4507;1080.8187;19300.3333;20000;0;699.6667;108.1959;0;0;0;4.3006;0;0;1076.518;-1.00E-04;1.59E-12
4508;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;77.6623;0;1199.7444;0;0
4509;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;112.2172;0;1234.2993;0;0
4510;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;197.2055;0;1319.2876;0;0
4511;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;235.3505;0;1357.4326;0;0
4512;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;239.7728;0;1361.8549;0;0
4513;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;210.8011;0;1332.8832;0;0
4514;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;192.7247;0;1314.8069;1.00E-04;0
4515;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;195.2072;0;1317.2893;0;0
4516;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;140.8277;0;1262.9098;0;0
4517;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;140.9614;0;1263.0435;0;0
4518;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;143.0316;0;1265.1137;0;0
4519;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;203.3477;41.6595;1283.7703;0;0
4520;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;353.5269;179.3097;1296.2993;0;0
4521;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;385.1295;243.2845;1263.9272;1.00E-04;0
4522;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;361.3414;273.7228;1209.7007;0;0
4523;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;319.6571;287.0364;1154.7028;0;0
4524;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;299.1278;298.3247;1122.8852;0;0
4525;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;252.7195;292.5196;1082.2821;1.00E-04;0
4526;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;146.8207;282.9216;985.9813;1.00E-04;0
4527;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;29.2067;255.9108;895.378;0;0
4528;1120;20000;20000;0;0;829.5018;0;0;0;10.7397;0;211.2809;897.9793;-1.00E-04;0
4529;1120;20000;20000;0;0;829.5018;0;0;0;54.6777;0;139.3339;925.9885;1.00E-04;0
4530;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;120.1664;0;6.5701;948.2049;-1.00E-04;-1.36E-12
4531;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;19.347;0;1141.4291;0;0
4532;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;154.0269;0;1276.109;0;0
4533;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;170.6525;0;1292.7347;1.00E-04;0
4534;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;224.8751;0;1346.9572;0;0
4535;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;260.5395;0;1382.6216;0;0
4536;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;265.828;0;1387.9101;0;0
4537;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;240.9645;0;1363.0466;0;0
4538;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;207.8341;0;1329.9162;0;0
4539;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;193.7487;0;1315.8309;1.00E-04;0
4540;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;143.0134;0;1265.0956;1.00E-04;0
4541;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;125.2932;0;1247.3753;0;0
4542;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;140.105;0;1262.1871;0;0
4543;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;200.4253;44.1264;1278.381;0;0
4544;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;374.6792;206.1102;1290.6511;0;0
4545;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;376.2967;263.337;1235.0419;1.00E-04;0
4546;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;360.4382;286.4651;1196.0552;0;0
4547;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;311.5209;297.4136;1136.1894;0;0
4548;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;262.41;301.0271;1083.465;0;0
4549;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;223.9244;308.8047;1037.2018;0;0
4550;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;151.6392;292.5521;981.1692;0;0
4551;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;73.6384;269.9866;925.7339;0;0
4552;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;64.3886;223.8772;962.5935;0;0
4553;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;18.9155;145.0215;995.9761;0;0
4554;1076.9005;19230.3666;20000;0;769.6334;36.0653;0;0;0;82.6145;0;6.918;987.368;0;-1.25E-12
4555;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;60.5651;0;1182.6472;0;0
4556;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;192.5699;0;1314.652;0;0
4557;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;212.3814;0;1334.4635;0;0
4558;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;251.5855;0;1373.6676;0;0
4559;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;280.6357;0;1402.7178;0;0
4560;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;272.0492;0;1394.1313;0;0
4561;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;247.1012;0;1369.1833;0;0
4562;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;225.4642;0;1347.5464;1.00E-04;0
4563;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;213.7223;0;1335.8045;1.00E-04;0
4564;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;161.7214;0;1283.8035;0;0
4565;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;153.0595;0;1275.1416;0;0
4566;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;179.1308;0;1301.2129;0;0
4567;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;197.8414;44.6857;1275.2378;0;0
4568;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;357.6332;198.3474;1281.368;1.00E-04;0
4569;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;388.1921;271.2707;1239.0035;0;0
4570;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;392.0932;290.554;1223.6214;1.00E-04;0
4571;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;347.0973;293.9176;1175.2618;0;0
4572;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;295.7776;299.8906;1117.9691;0;0
4573;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;262.1463;305.4405;1078.7879;0;0
4574;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;200.805;298.7464;1024.1407;0;0
4575;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;108.8517;281.0427;949.8912;1.00E-04;0
4576;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;46.223;215.6074;952.6978;1.00E-04;0
4577;1120;20000;20000;0;0;829.5018;0;0;0;27.9785;0;148.7199;943.3016;0;0
4578;1110.5576;19831.3858;20000;0;168.6142;655.6727;0;0;0;181.8371;0;7.7352;920.9853;0;0
4579;1088.302;19433.9641;20000;0;566.0359;72.1306;0;0;0;0;0;0;1088.302;0;-1.02E-12
4580;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;112.4284;0;1234.5106;1.00E-04;0
4581;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;130.2098;0;1252.2919;0;0
4582;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;189.8557;0;1311.9379;1.00E-04;0
4583;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;228.6614;0;1350.7435;0;0
4584;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;243.1385;0;1365.2206;0;0
4585;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;220.4238;0;1342.5059;0;0
4586;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;201.5702;0;1323.6524;1.00E-04;0
4587;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;181.3;0;1303.3821;0;0
4588;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;137.4829;0;1259.565;0;0
4589;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;102.5781;0;1224.6603;1.00E-04;0
4590;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;89.2959;0;1211.378;0;0
4591;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;102.1397;40.9616;1183.2602;0;0
4592;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;236.2252;190.8794;1167.4279;0;0
4593;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;261.9465;267.1279;1116.9007;0;0
4594;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;277.2398;286.4065;1112.9154;0;0
4595;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;244.3261;297.4913;1068.9169;0;0
4596;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;250.995;311.9958;1061.0813;0;0
4597;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;244.8;323.8318;1043.0504;1.00E-04;0
4598;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;155.4517;303.7078;973.826;0;0
4599;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;48.3572;286.2855;884.1538;0;0
4600;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;1.8517;225.12;898.8138;0;0
4601;1120;20000;20000;0;0;829.5018;0;0;0;31.6772;0;139.1679;949.1549;0;0
4602;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;86.5173;0;7.9315;980.4927;0;-1.36E-12
4603;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;30.3253;0;1152.4074;0;0
4604;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;143.1455;0;1265.2276;0;0
4605;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;159.6099;0;1281.692;0;0
4606;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;206.0453;0;1328.1275;1.00E-04;0
4607;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;240.9265;0;1363.0086;0;0
4608;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;252.4772;0;1374.5593;0;0
4609;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;242.0191;0;1364.1012;0;0
4610;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;212.9439;0;1335.026;0;0
4611;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;180.913;0;1302.9951;0;0
4612;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;126.2846;0;1248.3668;1.00E-04;0
4613;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;98.5775;0;1220.6596;0;0
4614;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;106.8162;0;1228.8983;0;0
4615;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;145.7894;46.2454;1221.6261;0;0
4616;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;307.9302;208.8822;1221.1302;1.00E-04;0
4617;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;362.6968;286.4211;1198.3578;0;0
4618;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;378.2961;314.9643;1185.4139;0;0
4619;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;332.5753;327.6236;1127.0339;1.00E-04;0
4620;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;296.9873;336.8606;1082.2088;0;0
4621;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;284.6413;339.1924;1067.5311;1.00E-04;0
4622;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;220.9233;324.2015;1018.8039;0;0
4623;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;132.6243;282.1217;972.5847;0;0
4624;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;125.7833;243.3639;1004.5016;1.00E-04;0
4625;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;56.3218;155.1701;1023.2338;0;0
4626;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;40.8865;0;9.1269;1024.9281;0;-1.36E-12
4627;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;52.2322;0;1174.3143;0;0
4628;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;145.9904;0;1268.0725;0;0
4629;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;172.1412;0;1294.2233;0;0
4630;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;249.6226;0;1371.7048;1.00E-04;0
4631;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;288.8637;0;1410.9458;0;0
4632;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;299.5761;0;1421.6582;0;0
4633;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;286.2883;0;1408.3705;1.00E-04;0
4634;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;262.3694;0;1384.4515;0;0
4635;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;249.4205;0;1371.5026;0;0
4636;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;180.969;0;1303.0511;0;0
4637;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;141.7245;0;1263.8066;0;0
4638;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;122.9788;0;1245.061;1.00E-04;0
4639;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;148.1441;43.1818;1227.0444;0;0
4640;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;336.3491;199.8952;1258.5361;1.00E-04;0
4641;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;369.7956;269.3539;1222.5238;0;0
4642;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;415.4933;293.6017;1243.9737;0;0
4643;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;406.1467;316.432;1211.7968;0;0
4644;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;374.1364;315.9877;1180.2309;0.0001;0
4645;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;338.3919;315.4941;1144.9799;0;0
4646;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;263.0841;302.7835;1082.3828;1.00E-04;0
4647;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;174.4497;280.2348;1016.297;0;0
4648;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;159.9169;233.2476;1048.7514;0;0
4649;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;87.1302;148.0329;1061.1794;0;0
4650;1074.9415;19195.3833;20000;0;804.6167;0;0;0;0;27.7026;0;8.0728;1039.166;-1.00E-04;-1.36E-12
4651;1120;20000;20000;0;0;0;0;0;0;0;44.3195;0;1164.3195;0;0
4652;1121.4619;20000;20000;26.1048;0;25.3216;0;0;0;0;166.3943;0;1287.8562;0;0
4653;1122.0821;20000;20000;37.1807;0;61.3869;0;0;0;0;197.8002;0;1319.8823;0;0
4654;1122.0821;20000;20000;37.1807;0;97.4522;0;0;0;0;259.9771;0;1382.0593;1.00E-04;0
4655;1122.0821;20000;20000;37.1807;0;133.5175;0;0;0;0;305.6352;0;1427.7174;1.00E-04;0
4656;1122.0821;20000;20000;37.1807;0;169.5828;0;0;0;0;315.7106;0;1437.7928;1.00E-04;0
4657;1122.0821;20000;20000;37.1807;0;205.6481;0;0;0;0;301.6675;0;1423.7496;0;0
4658;1122.0821;20000;20000;37.1807;0;241.7134;0;0;0;0;277.3633;0;1399.4454;0;0
4659;1122.0821;20000;20000;37.1807;0;277.7787;0;0;0;0;270.4189;0;1392.5011;1.00E-04;0
4660;1122.0821;20000;20000;37.1807;0;313.844;0;0;0;0;229.2799;0;1351.362;0;0
4661;1122.0821;20000;20000;37.1807;0;349.9093;0;0;0;0;193.7492;0;1315.8313;0;0
4662;1122.0821;20000;20000;37.1807;0;385.9746;0;0;0;0;190.3682;0;1312.4503;0;0
4663;1122.0821;20000;20000;37.1807;0;422.0399;0;0;0;0;243.8021;38.9276;1326.9566;0;0
4664;1122.0821;20000;20000;37.1807;0;458.1052;0;0;0;0;403.6487;185.9625;1339.7684;1.00E-04;0
4665;1122.0821;20000;20000;37.1807;0;494.1705;0;0;0;0;460.6404;276.1796;1306.5429;0;0
4666;1122.0821;20000;20000;37.1807;0;530.2358;0;0;0;0;457.1455;296.8028;1282.4248;0;0
4667;1122.0821;20000;20000;37.1807;0;566.3011;0;0;0;0;419.5186;321.8459;1219.7548;0;0
4668;1122.0821;20000;20000;37.1807;0;602.3664;0;0;0;0;371.9523;319.6818;1174.3526;0;0
4669;1122.0821;20000;20000;37.1807;0;638.4317;0;0;0;0;334.252;324.3505;1131.9836;0;0
4670;1122.0821;20000;20000;37.1807;0;674.497;0;0;0;0;260.3205;307.1827;1075.22;1.00E-04;0
4671;1122.0821;20000;20000;37.1807;0;710.5622;0;0;0;0;169.8175;286.8754;1005.0242;0;0
4672;1122.0821;20000;20000;37.1807;0;746.6275;0;0;0;0;150.8127;231.5652;1041.3297;1.00E-04;0
4673;1122.0821;20000;20000;37.1807;0;782.6928;0;0;0;0;104.4279;157.3919;1069.1182;1.00E-04;0
4674;1077.4841;19240.7879;20000;0;759.2121;0;0;0;0;0;0;9.5201;1067.964;0;0
4675;1122.0821;20000;20000;37.1807;0;36.0653;0;0;0;0;78.8435;0;1200.9257;1.00E-04;0
4676;1122.0821;20000;20000;37.1807;0;72.1306;0;0;0;0;190.3418;0;1312.4239;0;0
4677;1122.0821;20000;20000;37.1807;0;108.1959;0;0;0;0;197.9208;0;1320.0029;0;0
4678;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;232.5515;0;1354.6336;0;0
4679;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;261.9751;0;1384.0573;1.00E-04;0
4680;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;277.9977;0;1400.0798;0;0
4681;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;269.9334;0;1392.0156;1.00E-04;0
4682;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;262.5446;0;1384.6267;0;0
4683;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;261.3812;0;1383.4633;0;0
